Date,Open,High,Low,Close,Adj Close,Volume,R3,S3
03/12/20,146,148.559998,144.600006,148.559998,134.323151,42251461,149.6489958,147.4710002
04/12/20,147.699997,150.199997,147.039993,148.619995,134.37738,92767366,149.4889961,147.7509939
07/12/20,149,149.220001,143.039993,146.259995,132.243561,201179938,147.9594972,144.5604928
08/12/20,144.779999,147.259995,143.735992,146.360001,132.333984,37242394,147.3291018,145.3909002
09/12/20,147.399994,149.5,145.779999,145.899994,131.91806,31964551,146.9229943,144.8769937
10/12/20,145.399994,145.800003,137.996002,141.759995,128.174805,143650430,143.9060953,139.6138947
11/12/20,141.759995,142.960007,134.300003,136.059998,123.021057,82366916,138.4414991,133.6784969
14/12/20,138.539993,145.059998,138.479996,142.360001,128.717316,60342841,144.1695016,140.5505005
15/12/20,141.679993,145.279999,140.619995,144.699997,130.833054,48178265,145.9814981,143.4184959
16/12/20,145,149.559998,143.639999,144.199997,130.380966,41004979,145.8279967,142.5719973
17/12/20,144.979996,147.919998,143.5,145.539993,131.592545,39062373,146.7554925,144.3244936
18/12/20,144.820007,145.779999,142.740005,145,131.104324,61091622,145.8359984,144.1640017
21/12/20,140,145.779999,135.462997,141.259995,127.72274,62377629,144.0971706,138.4228195
22/12/20,141.380005,146.679993,141.020004,145.979996,131.990387,59502325,147.536493,144.423499
23/12/20,145.559998,152.231003,144.919998,151.820007,137.270752,82164262,153.8305334,149.8094806
24/12/20,154.699997,158.246994,153.328003,154.600006,139.784332,32838786,155.9527285,153.2472835
29/12/20,155,155.893997,148.800003,149.279999,134.974152,54336596,151.2308474,147.3291507
30/12/20,149.639999,153.084,148.699997,148.880005,134.612473,22973899,150.0856058,147.6744042
31/12/20,145.320007,148.867996,144.613007,146.679993,132.623322,16230212,147.850115,145.509871
04/01/21,147.020004,149.059998,142.419998,143.520004,129.766159,45934459,145.346004,141.694004
05/01/21,140.660004,144.539993,138.914993,143.199997,129.476807,36696545,144.746872,141.653122
06/01/21,146,156.059998,145.419998,155.039993,140.182144,88207450,157.965993,152.113993
07/01/21,157.080002,158,151.005005,156.119995,141.158661,60453467,158.0436186,154.1963714
08/01/21,157.339996,158.199997,152.574997,152.919998,138.265305,35279721,154.466873,151.373123
11/01/21,152.399994,154.479996,150.039993,151.199997,136.710129,97258483,152.4209978,149.9789962
12/01/21,150.940002,154.860001,150.940002,154.240005,139.458817,27671875,155.3180047,153.1620053
13/01/21,155,155,151.820007,152.360001,137.758987,45710699,153.2344991,151.4855029
14/01/21,152.940002,154.800003,152.360001,152.860001,138.211075,29064530,153.5310016,152.1890005
15/01/21,151.880005,154.139999,146.800003,148.800003,134.540161,44861784,150.8185019,146.7815041
18/01/21,148.419998,151.460007,147.880005,151.320007,136.818665,18232370,152.3045076,150.3355065
19/01/21,153.179993,153.279999,145.639999,146.860001,132.786072,39908739,148.961001,144.759001
20/01/21,146,153,144.035004,146.320007,132.297806,34274687,148.7853809,143.8546331
21/01/21,146.300003,147.300003,143.960007,144.800003,130.923477,20750000,145.7185019,143.8815041
22/01/21,143.600006,144.339996,141.960007,143.059998,129.35022,52565137,143.714495,142.405501
25/01/21,144,145.660004,136.580002,137.119995,123.979477,41080426,139.6169956,134.6229945
26/01/21,136.800003,140.740005,136.759995,139.440002,126.077156,43534642,140.5345048,138.3454993
